"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
371,26624.1111111111,27432,28849.7457173382,26827.2020642149,28849.7457173382,0.509753349954294
372,26449.7857142857,26492,30300.8540506716,26424.4940286121,30300.8540506716,0.535393344889109
375,25375,25375,31623.3040506716,24904.9941563303,31623.3040506716,0.558760043654912
379,25397,25397,32975.4790506716,24683.0515785767,32975.4790506716,0.582651960856809
380,25397,25397,34343.3953968254,25420.0025669859,34343.3953968254,0.606822015828562
381,25490,25504,35708.5096825397,26615.0132741766,35708.5096825397,0.630942560495794
382,30923,30923,37108.7481440781,28338.62623297,37108.7481440781,0.65568372298289
383,27527,25678,38498.0481440781,30661.3839761871,38498.0481440781,0.680231611065865
384,33609.1111111111,27148,39876.9481440781,33608.1555806602,39876.9481440781,0.704595738955891
385,31614.25,26410.5,41245.6481440781,37021.1162992656,41245.6481440781,0.728779640502834
386,47342.4,51090,42636.1300885226,40696.7679288899,42636.1300885226,0.753348412656882
390,56595.5,56595.5,44064.907469475,53956.3194953205,44064.907469475,0.778593836426482
391,55399,55399,45521.8165603841,55892.9526333467,45521.8165603841,0.80433632639316
392,56423.5,56631.5,46965.9365603841,56937.9775239929,46965.9365603841,0.829852842723963
393,55618.25,55674.5,48444.9865603841,57221.3462655374,48444.9865603841,0.855986545933583
394,55715.2857142857,55852,49791.5365603841,56939.7010165374,49791.5365603841,0.879779073608044
395,55037.7692307692,54965,50854.1865603841,56289.6839355497,50854.1865603841,0.898555301400007
397,54860,54860,52080.9615603841,54671.1029118387,52080.9615603841,0.920231494736933
398,54783,54783,52922.7310048285,54095.8232862293,52922.7310048285,0.935104928922414
399,54732,54732,53840.0351714952,53883.4546967012,53840.0351714952,0.951313004947305
400,54433.75,54754.5,54081.4651714952,53954.2104710187,54081.4651714952,0.955578891811101
401,55025.3333333333,55085,53763.7089214952,54173.0181707876,53763.7089214952,0.949964377406246
402,54513.1818181818,54946,53542.3680124043,54404.8053576134,53542.3680124043,0.946053449698373
403,54279.4,54477,53176.3930124043,54514.499593102,53176.3930124043,0.939586946177775
404,54978,54978,52879.1205124043,54397.9475883725,52879.1205124043,0.934334364258718
406,52421,52447.5,52590.95622669,53595.1172444647,52590.95622669,0.929242717648753
407,52176,52132.5,52334.7677651515,53009.7238226594,52334.7677651515,0.924716059848425
408,52062.5,52062.5,52080.6677651515,52368.9348458686,52080.6677651515,0.920226303595719
412,50444.5,50438.5,51613.7927651515,50260.6725625798,51613.7927651515,0.911976972818537
413,49960.3333333333,48902,51076.2260984849,50099.5426911587,51076.2260984849,0.902478573358038
414,52171,52175,50567.8232138695,50157.8223771214,50567.8232138695,0.893495476033774
415,50240.375,49547,50054.9127972028,50346.7058804058,50054.9127972028,0.884432734001869
416,50972.1818181818,51003,49471.7537062937,50549.5378212002,49471.7537062937,0.874128750630239
417,49104,49104,48804.6837062937,50649.6628196927,48804.6837062937,0.862342124485051
418,49672.8,49568,48017.4837062937,50530.4254960718,48017.4837062937,0.848432891418818
419,49952,49952,47346.3837062937,50106.0954979736,47346.3837062937,0.836575058198862
420,49914,49931,46677.8087062937,49414.6425828265,46677.8087062937,0.824761839833445
422,49778,49778,46078.2212062937,47505.9471408912,46078.2212062937,0.814167578805624
423,45445.5,45445.5,45550.3337062937,46426.4941838557,45550.3337062937,0.804840202954188
424,43980.6666666667,41533,45007.610789627,45355.497449277,45007.610789627,0.795250696426872
425,44265.6923076923,43081,44216.610789627,44350.4218624136,44216.610789627,0.781274320213216
426,44767.125,44993,43519.242039627,43423.012910053,43519.242039627,0.768952337900134
427,42850,42850,42774.5329487179,42573.5862193649,42774.5329487179,0.755793887300544
428,40938,40938,42010.6704487179,41802.4574175191,42010.6704487179,0.742297010340362
431,39234,39234,41156.5304487179,39962.014616732,41156.5304487179,0.727204997724518
432,38999,38999,40328.1471153846,39507.2336419522,40328.1471153846,0.712568086073709
433,38804.5,38804.5,39362.6971153846,39127.19006455,39362.6971153846,0.69550930931584
434,40070.75,40733,38326.4471153846,38796.5063751285,38326.4471153846,0.677199549705977
435,39886.75,39919.5,37550.1971153846,38484.6664369777,37550.1971153846,0.663483794919819
436,39105.875,40470,36766.7231570513,38161.1541133876,36766.7231570513,0.649640398212778
437,36351,36373,35868.8052083333,37795.453267648,35868.8052083333,0.633774862106233
438,36293,36293,34944.1239583333,37362.8304555457,34944.1239583333,0.617436438556658
442,36078,36078,34070.5739583333,34988.8929839541,34070.5739583333,0.602001465811475
443,33826.75,33807,33182.4311011905,34255.4471516137,33182.4311011905,0.586308648235116
444,32590,32226,32359.8882440476,33474.3767700375,32359.8882440476,0.571774933414275
445,33384.3333333333,33370.5,31564.0690132784,32649.8618574962,31564.0690132784,0.557713405010617
447,30605,30605,30740.4190132784,30887.2185126005,30740.4190132784,0.543160127806599
448,29053,29053,29825.8315132784,29961.127923338,29825.8315132784,0.527000053242367
449,29920.5,29920.5,28912.1440132784,29030.3797154957,28912.1440132784,0.510855881002525
450,28311.1875,28319,27867.6502632784,28121.2207466472,27867.6502632784,0.492400460518564
452,26307.3333333333,26314,27023.1940132784,26472.6579562262,27023.1940132784,0.477479552495842
453,26273.5,26273.5,26217.7190132784,25785.7478498008,26217.7190132784,0.46324741389825
456,25379,25379,25163.6440132784,24377.03415459,25163.6440132784,0.444622699919223
458,23175.1428571429,22630,24228.2065132784,23791.3084808848,24228.2065132784,0.428094221506628
459,22783.1428571429,22667,23321.1315132784,23541.5907057115,23321.1315132784,0.412066887177927
460,23082.6153846154,22890,22312.0148466117,23292.689649324,22312.0148466117,0.394236553199667
461,22331.5,22331.5,21404.6648466117,23023.6453199717,21404.6648466117,0.378204359827402
